monto_pesos,hora_dia,distancia_residencia_km,ingreso_mensual_pesos,fraude
52576.0,13,5.94,1735134.0,0
14325.0,18,11.86,900000.0,0
431956.0,19,5.15,7247949.0,0
14779.0,14,1.64,1831809.0,0
177496.0,18,5.24,3384842.0,0
30920.0,20,3.7,1685668.0,0
30883.0,18,9.64,1791178.0,0
111305.0,14,9.56,4556933.0,0
27899.0,7,9.08,2267034.0,0
456347.0,10,5.36,4119839.0,0
59208.0,11,10.78,4174502.0,0
387985.0,6,2.55,2037588.0,0
84060.0,13,6.48,3174154.0,0
37106.0,9,5.58,4132165.0,0
74392.0,12,12.29,5344120.0,0
42949.0,9,12.43,2336769.0,0
43391.0,13,4.78,2721682.0,0
9014.0,10,7.43,1618241.0,0
78386.0,13,21.53,4161209.0,0
461665.0,8,0.57,2865871.0,0
7552.0,21,16.55,1306049.0,0
50666.0,12,6.51,2240727.0,0
103868.0,7,3.08,2549939.0,0
52416.0,12,2.35,1967040.0,0
89770.0,8,4.9,1831821.0,0
13731.0,14,7.04,1110006.0,0
101013.0,9,2.06,2870667.0,0
65063.0,19,3.98,2156857.0,0
125472.0,5,12.16,4499597.0,0
14939.0,14,2.7,2573123.0,0
137923.0,11,13.46,4313318.0,0
196266.0,10,5.26,1417040.0,0
103513.0,20,6.62,3352986.0,0
33935.0,8,15.6,4062423.0,0
589954.0,19,4.83,4098829.0,0
68934.0,13,23.33,2347745.0,1
72334.0,16,9.36,1681594.0,0
180244.0,9,8.88,6822501.0,0
6246.0,16,11.92,2460983.0,0
42283.0,15,5.57,1425277.0,0
91884.0,10,1.83,2443181.0,0
457136.0,21,0.76,3286895.0,0
136354.0,17,0.58,1859820.0,0
209610.0,18,19.61,3444327.0,0
55690.0,6,10.82,4498773.0,0
66217.0,15,23.2,2689550.0,0
64177.0,14,13.68,4796745.0,0
38206.0,11,2.01,2587568.0,0
105593.0,8,25.92,2134162.0,0
420026.0,9,7.65,6574575.0,0
99740.0,20,10.38,3901367.0,0
23959.0,9,14.9,2934913.0,0
34649.0,6,4.25,1032580.0,0
82331.0,7,6.66,1298496.0,0
34144.0,12,5.4,1109480.0,0
63015.0,7,10.87,2700697.0,0
105536.0,5,5.76,2719018.0,0
127035.0,7,1.77,3466406.0,0
270561.0,14,4.31,4869318.0,0
32591.0,19,5.36,1198032.0,0
99330.0,21,2.74,1322082.0,0
182078.0,7,5.99,1672889.0,0
54819.0,14,7.26,3547219.0,0
101519.0,16,5.02,3236362.0,0
38645.0,6,1.5,1563452.0,0
142017.0,19,7.98,1879615.0,0
49105.0,20,8.94,3400355.0,0
54116.0,10,0.5,2866428.0,0
50036.0,21,11.18,4816185.0,0
50653.0,14,1.27,1768978.0,0
73761.0,11,5.54,2559896.0,0
54682.0,8,7.59,1603682.0,0
128980.0,16,9.57,5181703.0,0
89257.0,12,16.96,4839840.0,0
309212.0,10,5.23,3604532.0,0
73538.0,16,23.2,4709955.0,0
90633.0,15,12.44,5879487.0,0
43329.0,18,10.26,6139174.0,0
205282.0,11,5.23,7019819.0,0
16063.0,10,7.78,1874799.0,0
37631.0,8,5.54,1795635.0,0
77051.0,18,10.45,5624804.0,0
32207.0,16,10.61,2207922.0,0
97399.0,7,3.32,1059521.0,0
69048.0,6,2.73,2174188.0,0
209679.0,11,2.25,4880003.0,0
29765.0,9,5.15,2163335.0,0
86190.0,11,1.78,4243506.0,0
63485.0,14,4.73,3301966.0,0
5991.0,12,13.42,1337243.0,1
57776.0,11,1.46,3579872.0,0
29842.0,13,2.03,2811260.0,0
257538.0,17,8.99,2069555.0,1
23830.0,15,7.43,1276001.0,0
509072.0,17,7.09,6726554.0,0
126590.0,21,11.1,1695554.0,0
18950.0,17,7.63,913905.0,0
92855.0,10,3.13,4418143.0,1
29374.0,21,1.4,2188532.0,0
174907.0,15,31.9,5357866.0,0
198099.0,16,8.5,2639635.0,0
65764.0,19,12.25,2772878.0,0
52045.0,20,10.1,3857363.0,0
375165.0,12,7.2,2980503.0,0
13364.0,8,4.76,2973737.0,0
382001.0,15,8.96,5064240.0,0
189258.0,18,4.9,1702571.0,0
96461.0,9,9.43,3794236.0,0
19313.0,10,18.86,3274597.0,0
22632.0,7,1.12,1159178.0,0
357814.0,13,6.31,5142261.0,0
537057.0,23,5.34,4267125.0,0
390683.0,8,10.58,6509813.0,0
84470.0,18,23.17,2203137.0,0
23148.0,15,2.28,1531056.0,0
215081.0,12,4.03,15000000.0,0
70656.0,18,7.48,1601173.0,0
173577.0,23,5.67,1811000.0,0
53269.0,21,8.46,3796206.0,0
45547.0,16,11.05,2207128.0,0
175860.0,10,2.48,3510947.0,0
25508.0,23,8.81,1351486.0,0
113287.0,16,17.35,1101144.0,0
129166.0,21,4.93,2072208.0,0
30056.0,8,2.54,4054213.0,0
103904.0,16,6.37,2749678.0,0
425234.0,22,16.64,5399957.0,0
179066.0,6,2.81,2423617.0,0
163839.0,13,9.04,3105057.0,0
14674.0,3,1.14,1700296.0,0
5004.0,9,9.64,1254759.0,0
91467.0,10,14.34,1437542.0,0
256895.0,15,21.27,1809275.0,0
333169.0,13,5.66,8236462.0,0
17439.0,15,10.33,1381216.0,0
47048.0,12,2.54,1724911.0,0
50407.0,14,9.02,5942792.0,0
18139.0,10,16.3,1941990.0,0
307256.0,12,5.57,3868511.0,0
5000.0,20,5.02,900000.0,0
54925.0,12,8.21,1641479.0,0
373099.0,23,1.51,3707502.0,0
6156.0,17,10.2,1100499.0,0
287115.0,20,0.45,3087346.0,0
39545.0,15,7.26,2851283.0,0
11952.0,19,6.52,2053510.0,0
346865.0,13,3.15,2405025.0,0
47477.0,12,4.39,4119000.0,0
84036.0,11,9.07,2716505.0,0
114040.0,19,4.39,4799164.0,0
71245.0,10,7.05,4291899.0,0
424210.0,19,6.61,6508315.0,0
68900.0,18,4.63,2213975.0,0
652040.0,17,14.48,3066186.0,0
17444.0,9,11.13,1564707.0,0
56728.0,20,7.72,3925234.0,0
21043.0,14,10.49,1889386.0,0
58866.0,14,10.37,3918758.0,0
21999.0,17,11.62,2396338.0,0
86222.0,6,8.84,2542106.0,0
68964.0,13,5.03,3167592.0,0
69075.0,13,1.37,1857232.0,0
58390.0,8,24.37,1933142.0,0
13892.0,18,14.28,1982186.0,0
45904.0,12,12.63,2072299.0,0
31689.0,5,10.5,3923840.0,0
19345.0,10,4.52,2251211.0,0
23492.0,21,7.33,2031948.0,0
61411.0,9,11.64,4370045.0,0
95027.0,13,5.29,4066469.0,0
45503.0,8,1.71,2550865.0,0
189843.0,7,4.32,10754461.0,0
47599.0,18,3.62,1563814.0,0
206970.0,16,10.61,6718466.0,0
114311.0,15,8.71,3201965.0,0
66509.0,22,10.27,4823432.0,0
8380.0,16,5.76,2353514.0,0
24557.0,9,12.97,5272254.0,0
36248.0,14,9.02,1615033.0,0
38616.0,16,12.86,4302321.0,0
71947.0,12,7.77,3201134.0,0
327067.0,22,2.88,4554453.0,0
54448.0,21,7.75,2127857.0,0
25860.0,14,2.08,3501653.0,0
25463.0,11,10.85,1805522.0,0
34323.0,15,18.77,2280481.0,0
48553.0,13,1.85,2423613.0,0
7270.0,9,6.21,1991097.0,0
68934.0,13,7.8,2121083.0,0
10260.0,18,3.31,1418638.0,0
56384.0,15,3.35,2593136.0,0
124775.0,14,12.44,6159515.0,0
270855.0,9,1.94,13218437.0,0
269472.0,19,23.83,1754422.0,0
21006.0,10,5.62,1833260.0,0
114057.0,9,5.91,3341701.0,0
88627.0,17,5.7,3659962.0,0
98590.0,17,8.71,1368032.0,0
8531.0,8,0.92,900000.0,0
162297.0,18,9.67,3208834.0,0
67641.0,16,10.17,5797039.0,0
19660.0,11,4.5,6076753.0,0
7584.0,8,0.38,2771935.0,1
247685.0,9,5.76,5979131.0,0
18422.0,12,1.65,2537988.0,0
49642.0,11,0.74,1293199.0,0
148587.0,8,8.16,2588383.0,0
239302.0,13,1.81,4918926.0,0
728442.0,10,21.85,2992549.0,0
34222.0,17,5.83,2041291.0,0
381703.0,18,6.21,2870348.0,0
103856.0,17,3.59,3352280.0,0
37695.0,5,3.55,3007516.0,0
49028.0,7,11.44,3292467.0,0
59871.0,13,15.47,3430504.0,0
59006.0,11,2.69,5014226.0,0
84403.0,15,2.4,2998653.0,0
65053.0,14,21.65,2565066.0,0
16345.0,14,6.09,3396228.0,0
64342.0,10,5.16,3859500.0,1
7823.0,9,2.62,1070871.0,0
147326.0,12,3.65,5238666.0,0
262354.0,8,5.21,7087894.0,0
210754.0,17,6.05,2829834.0,0
145350.0,8,21.3,3910839.0,0
155208.0,12,9.3,1859603.0,0
75918.0,11,4.42,4040205.0,0
12941.0,9,2.31,1749073.0,0
145937.0,11,16.12,3082870.0,0
181839.0,16,2.44,3830908.0,0
41648.0,13,7.72,1811982.0,0
229266.0,11,2.77,1518928.0,0
23108.0,18,5.84,2309617.0,0
59765.0,12,4.42,2047821.0,0
27668.0,1,3.27,2337485.0,1
12891.0,13,5.04,1525593.0,0
129976.0,20,4.9,5063964.0,0
28967.0,13,1.78,2405739.0,0
395012.0,6,13.08,3557525.0,0
15855.0,17,8.41,1141397.0,0
64130.0,14,4.82,2020707.0,0
296160.0,8,9.26,6709009.0,0
38950.0,15,14.72,1722797.0,0
344250.0,16,13.62,3262924.0,0
303698.0,18,14.22,8802951.0,0
24371.0,12,6.45,2786949.0,0
322552.0,19,6.45,6381894.0,0
19516.0,13,15.93,1704393.0,0
19769.0,16,2.91,2144299.0,0
70452.0,18,1.61,2698429.0,0
21198.0,21,3.26,2071502.0,0
67446.0,17,3.1,3366368.0,0
5625.0,20,1.64,1050155.0,0
206789.0,9,29.68,1555764.0,0
192818.0,10,4.92,5723603.0,0
76948.0,13,14.21,2976362.0,0
151327.0,17,10.74,3642334.0,0
716933.0,11,2.19,7024152.0,0
12677.0,17,7.36,1066603.0,0
30624.0,8,1.16,900000.0,0
881956.0,15,20.57,7371421.0,0
5000.0,9,4.82,1309710.0,0
136755.0,13,13.95,2905446.0,0
23435.0,22,6.18,1135585.0,0
17776.0,10,1.24,900000.0,0
16236.0,14,18.81,2656716.0,0
146051.0,23,3.72,3578031.0,0
66084.0,16,2.69,1758777.0,0
72847.0,0,11.42,900000.0,0
151396.0,11,3.48,3272312.0,0
141797.0,19,3.63,7850297.0,0
15285.0,6,7.53,1066586.0,0
134052.0,8,25.43,4202202.0,0
21059.0,19,6.85,3213871.0,0
5532.0,20,3.4,997396.0,0
252482.0,10,16.0,4809036.0,0
40693.0,0,4.83,3054386.0,0
20287.0,3,2.12,2554173.0,0
208849.0,16,5.05,5573072.0,0
25927.0,12,10.99,2811657.0,0
157055.0,7,6.41,5583422.0,0
135517.0,10,11.8,11676129.0,0
37254.0,10,7.36,3115706.0,0
53063.0,21,0.73,3530258.0,0
19753.0,18,7.55,2026210.0,0
52590.0,14,6.24,6464484.0,0
51425.0,16,9.13,1416041.0,0
164620.0,20,8.85,2102684.0,1
39557.0,14,5.89,2704382.0,0
43825.0,12,8.04,2532255.0,0
33126.0,9,7.19,1891286.0,0
28952.0,8,9.54,4536127.0,0
271867.0,7,12.24,2360248.0,0
12653.0,14,6.61,900000.0,0
23513.0,17,6.25,5300257.0,0
69836.0,13,8.27,7253256.0,0
49952.0,15,8.54,2059733.0,0
47358.0,18,2.49,5908639.0,0
119095.0,16,23.37,2087972.0,0
12830.0,20,2.86,1620881.0,0
299630.0,14,3.03,1686327.0,0
188071.0,13,10.87,6890213.0,0
105993.0,8,8.78,5940491.0,0
171264.0,16,5.26,4104158.0,0
31166.0,23,2.57,1605085.0,0
132588.0,9,17.96,4346556.0,0
20642.0,9,1.26,1540757.0,0
215092.0,13,5.08,3949436.0,0
77112.0,19,11.6,2074165.0,0
88370.0,20,12.6,2046986.0,0
29766.0,18,6.21,2100237.0,0
16939.0,6,7.78,900000.0,0
5000.0,13,4.21,1066122.0,0
82343.0,9,17.72,2578143.0,0
19338.0,20,4.02,1550493.0,0
231286.0,13,3.19,4400863.0,0
154313.0,8,6.4,5342625.0,0
16627.0,18,12.45,1187382.0,0
34094.0,14,4.45,1221926.0,0
184452.0,18,0.67,2550083.0,0
942025.0,17,10.01,8157622.0,0
25291.0,0,4.74,1813353.0,0
189261.0,14,4.37,3673677.0,0
28012.0,11,5.17,1124483.0,0
32754.0,9,21.16,1690360.0,0
120722.0,9,13.69,3629404.0,0
356808.0,17,5.35,2431053.0,0
29331.0,20,8.53,3652693.0,0
52790.0,20,13.49,2968769.0,0
77314.0,17,8.74,2749457.0,0
17446.0,15,9.75,2715881.0,0
87982.0,5,8.98,5883561.0,0
17843.0,13,9.82,2667997.0,0
119086.0,12,5.98,4437702.0,0
42269.0,16,1.87,2385713.0,0
189563.0,13,17.67,2902732.0,0
74090.0,8,3.19,1528607.0,0
12279.0,14,5.75,900000.0,0
34770.0,7,4.75,2179744.0,0
45694.0,9,13.19,2901400.0,0
43787.0,10,5.11,2112491.0,0
65470.0,20,10.32,3699876.0,0
51137.0,6,3.76,1767125.0,0
66695.0,22,7.86,1273586.0,0
34365.0,18,22.62,1217272.0,0
150751.0,20,11.13,3922923.0,0
99412.0,16,5.41,1733603.0,0
294691.0,13,4.17,2740332.0,0
209843.0,18,3.4,1252824.0,0
14389.0,23,9.24,1687834.0,0
41541.0,17,0.24,2680947.0,0
210141.0,5,0.89,4901644.0,0
53769.0,12,3.59,1502504.0,0
60710.0,20,9.32,1214774.0,0
19350.0,11,5.38,2676222.0,0
47603.0,6,3.32,2928734.0,0
16196.0,14,5.34,2118125.0,0
74098.0,0,9.13,5253774.0,0
29534.0,13,3.72,1043450.0,0
10107.0,10,4.58,1706125.0,0
115551.0,14,2.51,2683249.0,0
303912.0,10,8.69,1655641.0,0
320118.0,14,4.25,3223769.0,0
149496.0,17,12.13,2686486.0,0
44642.0,7,13.26,2335607.0,0
97950.0,10,2.65,10088375.0,0
276946.0,7,7.17,1552437.0,0
15151.0,22,8.86,2318117.0,0
424189.0,8,1.61,3505500.0,0
46470.0,20,5.76,1770564.0,0
17760.0,2,15.12,2885462.0,0
152074.0,13,2.87,4285499.0,0
2794086.0,16,8.16,3017078.0,0
234502.0,7,3.45,4029921.0,0
53555.0,8,8.71,2179098.0,0
19306.0,16,4.6,2320143.0,0
593816.0,9,6.92,7715863.0,0
111248.0,8,28.19,3477772.0,0
566209.0,16,9.01,4562233.0,0
57222.0,4,9.04,1872245.0,0
202228.0,12,3.6,2378319.0,0
18236.0,8,1.99,5089953.0,0
9548.0,13,11.33,2823130.0,0
7758.0,19,5.55,1355123.0,0
76960.0,10,3.57,1636899.0,0
385914.0,12,9.07,2587512.0,0
5000.0,11,2.64,6369404.0,0
518552.0,12,9.69,3604750.0,0
129699.0,12,1.23,1767277.0,0
36297.0,21,4.5,2664318.0,0
100013.0,17,10.5,2789002.0,0
198700.0,19,8.11,1072626.0,0
20479.0,16,3.11,2645331.0,0
10939.0,9,0.9,2222624.0,0
74820.0,19,5.42,2480948.0,0
46484.0,11,7.81,1647783.0,0
36142.0,20,6.32,3314230.0,0
202970.0,9,2.88,2148795.0,0
5560.0,20,7.26,1763042.0,0
135877.0,9,0.83,7477146.0,0
127053.0,18,10.04,2196155.0,0
20857.0,20,5.33,1273161.0,0
300850.0,14,16.18,5281620.0,0
146828.0,16,3.78,5867075.0,0
44073.0,6,12.03,1586874.0,0
164557.0,12,14.46,2125631.0,0
29396.0,12,5.51,2443631.0,0
136130.0,22,6.3,2159752.0,0
26517.0,15,3.66,1257535.0,0
37083.0,8,10.03,1486656.0,0
413484.0,14,8.9,8727725.0,0
68712.0,7,2.66,1923535.0,0
20327.0,19,4.7,2006569.0,0
57353.0,12,15.54,4112649.0,0
109549.0,18,12.59,2062727.0,0
68047.0,14,6.58,1857300.0,0
155427.0,15,11.56,1509031.0,0
191286.0,20,6.6,3595396.0,0
109063.0,10,2.35,3000384.0,0
96515.0,8,7.83,4966124.0,0
7850.0,9,20.94,2120354.0,0
333339.0,18,6.78,5487074.0,0
75313.0,9,8.72,2914726.0,0
180061.0,6,4.31,2002712.0,0
248970.0,7,11.08,3448659.0,0
162324.0,20,4.31,3246614.0,0
95881.0,11,4.22,3122142.0,0
78420.0,8,1.68,1771914.0,0
157580.0,8,17.79,2539095.0,0
5000.0,18,4.05,2409387.0,0
93633.0,15,9.89,4014230.0,0
185506.0,12,19.63,5439182.0,0
95318.0,9,4.15,4241239.0,0
352200.0,9,5.92,4049257.0,0
72604.0,11,17.14,4929396.0,0
158468.0,21,1.08,5291548.0,0
39967.0,9,4.88,2169579.0,0
57395.0,10,4.85,1415773.0,0
62884.0,14,10.64,2935893.0,0
85791.0,14,4.46,6166774.0,0
48946.0,11,7.14,1349334.0,0
5000.0,13,3.32,1587997.0,0
44508.0,17,10.92,2782759.0,0
98476.0,17,7.7,1983906.0,0
42354.0,16,2.73,4646580.0,0
116174.0,20,23.35,2810390.0,0
71962.0,5,7.66,4277527.0,1
77857.0,8,4.32,3174655.0,0
97287.0,8,4.83,3366807.0,0
19697.0,9,6.12,1409474.0,0
12807.0,17,15.06,1888355.0,0
91569.0,21,8.57,914586.0,0
116893.0,12,9.59,1763589.0,0
95940.0,20,6.54,1993628.0,0
104314.0,17,3.3,3253463.0,0
49123.0,4,18.16,1430923.0,0
136050.0,8,4.28,7159080.0,0
122922.0,8,9.04,5272223.0,0
151506.0,19,5.86,1540803.0,0
55058.0,10,1.39,980649.0,0
12822.0,12,11.9,1117799.0,0
32143.0,10,11.66,3194149.0,0
17299.0,12,8.9,1366513.0,0
176151.0,10,2.8,2299196.0,0
536107.0,8,12.22,3675212.0,0
32879.0,13,13.19,3346682.0,0
192378.0,16,14.34,4043914.0,0
11725.0,23,7.08,1329691.0,0
45551.0,8,7.25,3879375.0,0
42699.0,11,15.57,3950478.0,0
931966.0,10,2.17,4555008.0,0
660744.0,19,10.92,4257601.0,0
29621.0,9,11.34,1341550.0,0
14769.0,11,5.89,900000.0,0
42584.0,13,5.03,3308315.0,0
189289.0,7,4.03,6512998.0,0
61984.0,23,0.62,1771993.0,0
135446.0,12,9.29,1761624.0,0
98783.0,14,3.33,2980347.0,0
96907.0,10,19.29,4911094.0,0
223617.0,7,5.75,4057275.0,0
34229.0,15,7.94,1414592.0,0
35998.0,15,5.74,2134686.0,0
36066.0,18,7.87,1989412.0,0
630527.0,11,12.51,3718488.0,0
129481.0,15,13.87,4110561.0,0
51597.0,17,6.36,1670870.0,0
11633.0,16,15.68,1739161.0,0
148966.0,19,2.52,3181463.0,0
110354.0,8,6.92,2409510.0,0
26685.0,15,11.48,1779789.0,0
389310.0,7,4.54,2119629.0,0
267072.0,14,7.14,3787369.0,0
9774.0,7,1.56,2239901.0,0
16825.0,11,4.07,2544514.0,1
21004.0,14,7.57,1776039.0,0
92683.0,12,2.96,3772181.0,0
80949.0,6,25.08,2045407.0,0
199918.0,12,1.58,3144239.0,0
96770.0,17,6.55,2987551.0,0
76946.0,7,11.87,2197732.0,0
98203.0,16,2.16,1719179.0,0
161645.0,11,13.69,2608565.0,0
70845.0,7,10.03,2298552.0,0
388884.0,13,9.84,4752176.0,0
86106.0,7,13.24,1708180.0,0
94900.0,17,7.95,4130939.0,0
96173.0,9,8.42,5294828.0,0
211793.0,13,8.19,3915650.0,0
50285.0,10,3.42,4109361.0,0
80804.0,16,6.3,2377925.0,0
79650.0,8,2.09,3508747.0,0
279002.0,21,1.79,3527457.0,0
39681.0,8,6.81,1132499.0,0
54943.0,15,4.55,2299085.0,0
16213.0,11,2.09,1416171.0,0
18086.0,14,16.63,989167.0,0
309564.0,18,4.02,2724291.0,0
52408.0,8,6.55,3513920.0,0
53505.0,5,7.92,1917468.0,0
58464.0,21,3.69,3676084.0,0
90566.0,0,4.1,3789815.0,0
388559.0,16,6.41,2922258.0,0
16470.0,14,11.11,2113663.0,0
54453.0,17,6.41,4021052.0,0
70204.0,8,3.16,7331457.0,0
25583.0,18,1.85,901667.0,0
158653.0,18,7.83,4158539.0,0
13537.0,12,1.96,1476200.0,0
47296.0,8,1.34,4439447.0,0
113318.0,8,2.84,4820379.0,0
88180.0,5,10.79,2234682.0,0
22527.0,9,2.01,2203044.0,0
41884.0,20,4.93,2766751.0,0
30929.0,16,6.46,2988278.0,0
14107.0,13,0.83,2504175.0,0
90496.0,11,13.61,5236123.0,0
5000.0,7,11.82,1181584.0,0
46515.0,16,7.73,2123285.0,0
79559.0,12,8.52,4004642.0,0
92426.0,12,4.55,2390307.0,0
65407.0,11,1.89,2441990.0,0
25447.0,17,2.65,2371397.0,0
92798.0,10,17.33,4724687.0,0
53435.0,10,7.79,4101771.0,0
23632.0,11,7.26,1350238.0,0
17199.0,7,16.48,1497181.0,0
50188.0,20,1.82,2228779.0,0
99072.0,16,6.7,2595225.0,0
116306.0,18,11.37,4609993.0,0
36306.0,7,8.13,2625262.0,0
189090.0,14,9.16,5792243.0,0
71576.0,1,8.37,7810665.0,0
100595.0,7,5.36,1737266.0,0
141597.0,7,1.5,3077321.0,0
321080.0,13,1.21,4941438.0,0
42991.0,18,19.51,3189564.0,0
57321.0,15,9.35,3391503.0,0
22268.0,11,2.01,2183569.0,0
76449.0,14,2.42,2073510.0,0
85213.0,20,6.63,3144880.0,0
117146.0,9,2.64,4860986.0,0
40778.0,11,2.92,1577731.0,0
47076.0,19,9.4,2600729.0,0
111675.0,11,10.01,7576969.0,0
8853.0,10,17.46,2528561.0,0
85724.0,9,7.04,3087009.0,0
176428.0,13,2.17,4373498.0,0
32834.0,16,8.24,3861586.0,0
152384.0,7,5.42,2585577.0,0
24264.0,6,2.98,2500083.0,0
91967.0,18,5.93,6523459.0,0
8182.0,17,5.95,1677314.0,0
25191.0,8,9.5,1339362.0,0
57821.0,20,10.56,5203373.0,0
240523.0,10,9.2,5651136.0,0
65174.0,10,4.88,1661341.0,0
140901.0,16,3.79,4589410.0,0
72461.0,20,4.02,3460828.0,0
69193.0,14,15.3,2669975.0,0
138639.0,16,5.55,3020749.0,0
89111.0,13,3.44,7872752.0,0
159973.0,13,7.15,4300967.0,0
77210.0,20,5.25,3954484.0,0
33474.0,9,1.95,3814614.0,0
41484.0,21,4.82,2065015.0,0
52441.0,12,16.62,2407979.0,0
285506.0,18,7.78,2649011.0,0
36845.0,18,2.41,1768394.0,0
238577.0,15,7.29,3838265.0,0
605879.0,6,11.07,5403386.0,0
97052.0,19,5.26,2723808.0,0
70894.0,14,1.94,1829403.0,0
50186.0,2,11.96,1859163.0,0
81468.0,8,3.36,6905400.0,0
104375.0,20,6.37,2079339.0,0
116964.0,22,5.3,1466059.0,0
8870.0,8,4.38,1266673.0,0
11380.0,18,1.01,2212848.0,0
334990.0,9,5.02,5600444.0,0
72454.0,20,3.99,5710704.0,0
118806.0,11,6.63,3974409.0,0
67141.0,18,13.66,1912035.0,0
29023.0,9,14.66,4523461.0,0
23921.0,20,18.36,2583840.0,0
109045.0,15,11.42,4024584.0,0
297554.0,10,15.06,9545954.0,0
101963.0,14,16.94,2546282.0,0
8072.0,22,13.51,1363687.0,0
229009.0,11,22.33,8252157.0,0
64165.0,19,2.1,2647823.0,0
89761.0,15,4.46,2620572.0,0
39878.0,2,2.56,1176120.0,0
115238.0,14,8.81,4376862.0,0
362297.0,16,7.84,5187381.0,0
141204.0,14,15.11,3347179.0,0
988551.0,19,3.26,5316140.0,0
56247.0,11,6.04,2344354.0,0
65707.0,16,11.53,6131833.0,0
217256.0,20,7.8,4475344.0,0
203607.0,9,3.3,7720155.0,0
28315.0,8,3.05,1166784.0,0
213703.0,14,8.48,1470832.0,0
171324.0,18,7.44,4775914.0,0
63444.0,9,13.78,3605342.0,0
35923.0,20,7.84,1770966.0,0
85166.0,16,1.81,3093706.0,0
144284.0,16,8.79,4902444.0,0
58334.0,19,1.64,5511218.0,0
32586.0,21,7.75,3413147.0,0
64155.0,9,14.8,3109431.0,0
98948.0,19,4.02,3827756.0,0
71396.0,14,4.42,2880197.0,0
126679.0,21,17.46,8460521.0,0
16038.0,7,3.06,2337359.0,0
84580.0,18,5.99,2983080.0,0
128934.0,9,12.57,2661628.0,0
234567.0,8,15.9,6939711.0,0
51245.0,21,4.1,2203695.0,0
126908.0,0,1.62,4803362.0,0
104352.0,14,3.44,2861387.0,0
19398.0,17,11.88,2298771.0,1
21505.0,10,13.62,935015.0,0
645934.0,10,8.08,2849023.0,0
40973.0,11,3.41,7410520.0,0
143084.0,14,4.12,2006325.0,0
17705.0,16,13.73,900000.0,0
276296.0,8,6.51,3450289.0,0
81627.0,12,5.37,1513871.0,0
91843.0,12,2.73,1097042.0,0
33562.0,18,7.58,2181634.0,0
10428.0,20,9.61,1388916.0,0
58495.0,18,4.4,5151734.0,0
81729.0,13,16.29,3240755.0,0
69532.0,18,6.19,4046291.0,0
108947.0,11,3.79,2028386.0,0
111730.0,18,17.44,2708042.0,0
25676.0,12,11.99,2101421.0,0
59029.0,13,6.44,3291384.0,0
5000.0,8,11.5,900000.0,0
83390.0,9,14.8,2760201.0,0
145889.0,15,14.75,4951952.0,0
212636.0,14,5.9,7154820.0,0
30052.0,12,10.34,4428807.0,0
25915.0,17,0.68,3033383.0,0
91564.0,23,11.68,1096489.0,0
69023.0,15,12.33,3042736.0,0
33709.0,9,11.86,950009.0,0
161484.0,14,16.82,1706247.0,0
93169.0,10,3.81,2489042.0,0
31247.0,17,6.19,2400546.0,0
66653.0,8,1.14,4540118.0,0
23366.0,13,1.43,2388802.0,0
32013.0,13,15.14,1392731.0,0
67110.0,13,7.84,2132422.0,0
696821.0,16,17.74,1834373.0,0
81697.0,9,9.97,5053754.0,0
17791.0,15,1.27,1239086.0,0
15218.0,11,5.57,2124175.0,0
85626.0,18,4.54,4601625.0,0
20876.0,15,17.93,1734348.0,0
133384.0,22,6.43,3431578.0,0
102430.0,10,1.53,2825532.0,0
21055.0,6,10.65,2304175.0,0
11676.0,15,8.29,1057173.0,1
67333.0,9,11.94,2826853.0,0
131901.0,10,12.99,2089010.0,0
11608.0,20,9.99,3247567.0,0
58064.0,8,14.18,1247696.0,0
27159.0,14,2.77,3710919.0,0
61561.0,8,10.77,3998474.0,0
31982.0,14,1.21,6019948.0,0
137870.0,7,9.77,2133043.0,0
158473.0,18,11.19,1897736.0,0
98536.0,16,3.28,4578084.0,0
212389.0,14,8.96,1565459.0,0
56283.0,15,3.49,1736797.0,0
72449.0,21,5.0,2350542.0,0
18544.0,2,11.83,1492465.0,0
94447.0,14,16.08,6153346.0,0
67262.0,9,4.7,4729945.0,0
23759.0,8,1.84,900000.0,0
54987.0,15,1.37,900000.0,0
51861.0,9,10.95,1953479.0,0
43211.0,6,10.71,3677548.0,0
286113.0,19,9.39,4068438.0,0
254756.0,11,8.91,6073542.0,0
528488.0,12,4.44,3271174.0,0
23225.0,21,12.53,1553251.0,0
199213.0,18,7.01,3523499.0,0
142145.0,9,5.92,1479267.0,0
39068.0,14,2.15,1765501.0,0
24188.0,14,0.17,1155577.0,0
57685.0,20,0.56,1702947.0,0
43168.0,17,3.79,1984334.0,0
118161.0,13,9.04,2039393.0,0
441991.0,20,1.47,7410820.0,0
146812.0,12,2.91,2952159.0,0
70572.0,11,3.66,3390070.0,0
90411.0,12,13.61,3050996.0,0
234656.0,9,1.37,6690106.0,0
49256.0,13,8.65,1659135.0,0
177682.0,15,2.06,4230016.0,0
29880.0,8,2.79,1749587.0,0
70959.0,23,9.94,2594343.0,0
89209.0,2,9.81,3676276.0,0
26401.0,9,6.37,1332394.0,0
167911.0,6,1.9,2263727.0,0
341450.0,23,1.65,2808772.0,0
433101.0,17,2.7,3695432.0,0
73479.0,9,6.7,2475358.0,0
114772.0,13,14.24,13205332.0,0
84271.0,14,8.42,7882967.0,0
22320.0,20,12.69,900000.0,0
62559.0,9,2.78,2987584.0,0
